Order Date,Region,Category,Sales,Profit
2024-09-18 01:31:22.277630,South,Furniture,387.8,-16.06
2025-04-07 01:31:22.277630,South,Technology,405.66,3.21
2025-02-27 01:31:22.277630,West,Furniture,201.05,-10.46
2024-09-28 01:31:22.277630,North,Technology,60.78,-11.07
2024-09-30 01:31:22.277630,East,Technology,368.94,-56.34
2024-07-21 01:31:22.277630,East,Office Supplies,489.47,67.01
2024-09-23 01:31:22.277630,North,Office Supplies,432.04,-72.77
2024-05-25 01:31:22.277630,West,Office Supplies,423.87,-74.98
2025-01-18 01:31:22.277630,West,Technology,323.51,66.61
2025-03-10 01:31:22.277630,East,Office Supplies,75.81,-13.6
2024-08-28 01:31:22.277630,East,Office Supplies,434.37,-71.95
2024-09-27 01:31:22.277630,North,Technology,126.58,9.46
2024-09-19 01:31:22.277630,North,Technology,146.96,3.15
2024-07-11 01:31:22.277630,South,Furniture,382.81,108.04
2024-08-21 01:31:22.277630,North,Technology,364.11,97.74
2025-01-16 01:31:22.277630,North,Furniture,54.83,7.13
2025-02-20 01:31:22.277630,East,Technology,140.94,-23.12
2024-11-29 01:31:22.277630,East,Office Supplies,412.49,21.28
2024-12-02 01:31:22.277630,South,Technology,475.8,-84.44
2024-08-01 01:31:22.277630,East,Furniture,147.83,37.54
2025-02-26 01:31:22.277630,East,Technology,385.11,50.06
2025-05-08 01:31:22.277630,East,Technology,262.71,22.84
2025-01-26 01:31:22.277630,North,Office Supplies,202.43,2.82
2024-08-08 01:31:22.277630,East,Technology,451.1,24.75
2024-10-25 01:31:22.277630,West,Office Supplies,283.14,0.04
2024-10-15 01:31:22.277630,North,Furniture,352.05,-52.88
2024-08-18 01:31:22.277630,East,Technology,304.37,39.72
2024-11-25 01:31:22.277630,North,Furniture,328.92,98.09
2025-03-05 01:31:22.277630,East,Technology,268.3,-38.57
2024-12-30 01:31:22.277630,South,Office Supplies,276.05,82.01
2024-08-01 01:31:22.277630,South,Technology,429.04,107.18
2024-07-10 01:31:22.277630,South,Office Supplies,165.28,40.84
2024-08-26 01:31:22.277630,East,Furniture,373.46,80.53
2025-01-17 01:31:22.277630,South,Furniture,148.92,38.98
2024-12-14 01:31:22.277630,North,Office Supplies,53.95,-4.14
2024-12-28 01:31:22.277630,South,Technology,453.55,8.43
2025-04-30 01:31:22.277630,South,Office Supplies,217.12,8.66
2024-07-02 01:31:22.277630,South,Office Supplies,347.93,-57.76
2024-09-01 01:31:22.277630,South,Office Supplies,383.79,111.48
2025-03-09 01:31:22.277630,North,Office Supplies,402.56,58.26
2025-02-02 01:31:22.277630,West,Furniture,128.63,3.32
2025-01-01 01:31:22.277630,South,Office Supplies,334.72,99.12
2025-05-16 01:31:22.277630,East,Office Supplies,384.92,-24.6
2024-06-16 01:31:22.277630,West,Furniture,77.5,-2.44
2025-01-29 01:31:22.277630,South,Furniture,87.83,-9.18
2024-06-03 01:31:22.277630,West,Furniture,194.67,-20.78
2025-01-25 01:31:22.277630,East,Technology,164.8,-17.43
2025-04-14 01:31:22.277630,East,Technology,402.67,42.45
2024-09-01 01:31:22.277630,South,Furniture,328.5,-17.39
2025-03-10 01:31:22.277630,South,Office Supplies,259.03,71.46
2024-11-20 01:31:22.277630,East,Office Supplies,71.07,14.81
2025-01-02 01:31:22.277630,North,Furniture,74.03,-8.84
2025-01-29 01:31:22.277630,West,Furniture,268.17,58.19
2024-10-18 01:31:22.277630,North,Technology,443.78,-12.06
2024-08-28 01:31:22.277630,South,Furniture,392.04,-33.76
2025-02-05 01:31:22.277630,North,Technology,443.15,84.66
2025-04-14 01:31:22.277630,North,Furniture,291.27,66.55
2024-05-28 01:31:22.277630,West,Office Supplies,126.26,35.38
2024-06-09 01:31:22.277630,South,Furniture,35.27,0.36
2025-02-28 01:31:22.277630,West,Office Supplies,471.33,38.2
2025-04-25 01:31:22.277630,East,Furniture,248.11,26.66
2025-01-26 01:31:22.277630,West,Technology,432.33,49.22
2025-02-06 01:31:22.277630,West,Furniture,371.83,0.4
2024-10-31 01:31:22.277630,East,Office Supplies,419.44,-51.94
2025-04-29 01:31:22.277630,North,Office Supplies,121.11,-19.96
2024-10-23 01:31:22.277630,West,Office Supplies,346.13,87.57
2024-11-18 01:31:22.277630,East,Furniture,366.89,-6.14
2024-11-03 01:31:22.277630,South,Technology,285.26,-31.28
2024-06-26 01:31:22.277630,North,Technology,420.91,122.82
2024-11-19 01:31:22.277630,East,Technology,494.34,99.59
2024-09-02 01:31:22.277630,North,Office Supplies,25.06,7.28
2025-02-16 01:31:22.277630,East,Office Supplies,238.4,-14.45
2025-04-12 01:31:22.277630,West,Technology,381.87,12.08
2024-07-28 01:31:22.277630,North,Technology,368.31,75.26
2024-11-08 01:31:22.277630,West,Furniture,244.57,18.57
2025-04-19 01:31:22.277630,East,Furniture,424.23,-9.55
2024-07-06 01:31:22.277630,West,Furniture,344.02,-41.55
2024-07-07 01:31:22.277630,West,Technology,283.21,22.91
2025-03-05 01:31:22.277630,East,Technology,150.99,14.98
2024-06-05 01:31:22.277630,West,Technology,196.32,31.48
2024-08-27 01:31:22.277630,West,Office Supplies,494.75,96.61
2025-03-22 01:31:22.277630,West,Technology,454.94,-64.12
2025-02-01 01:31:22.277630,South,Furniture,353.91,40.34
2025-01-21 01:31:22.277630,South,Furniture,432.28,82.44
2024-06-28 01:31:22.277630,South,Office Supplies,85.27,-0.47
2024-12-25 01:31:22.277630,North,Furniture,148.44,-9.24
2025-04-26 01:31:22.277630,West,Furniture,444.87,17.72
2024-08-22 01:31:22.277630,West,Office Supplies,246.01,-11.06
2025-02-12 01:31:22.277630,West,Furniture,303.65,16.68
2024-08-25 01:31:22.277630,North,Office Supplies,444.16,-20.32
2024-08-22 01:31:22.277630,North,Furniture,213.92,2.43
2024-09-16 01:31:22.277630,East,Office Supplies,251.27,64.72
2024-09-06 01:31:22.277630,West,Office Supplies,73.84,19.07
2024-12-06 01:31:22.277630,East,Technology,495.88,146.82
2025-04-03 01:31:22.277630,East,Office Supplies,487.22,20.98
2024-09-15 01:31:22.277630,North,Furniture,162.34,-18.83
2024-08-07 01:31:22.277630,South,Technology,429.19,104.94
2024-12-27 01:31:22.277630,North,Technology,373.79,36.79
2025-02-25 01:31:22.277630,North,Technology,90.36,15.71
2025-01-28 01:31:22.277630,South,Office Supplies,31.47,-3.74
2024-11-04 01:31:22.277630,South,Office Supplies,26.76,-1.07
2025-05-16 01:31:22.277630,North,Technology,51.55,-3.22
2024-12-02 01:31:22.277630,West,Office Supplies,321.15,25.65
2025-01-06 01:31:22.277630,East,Furniture,256.24,76.51
2024-11-17 01:31:22.277630,West,Furniture,498.44,52.92
2024-08-31 01:31:22.277630,East,Furniture,157.54,13.62
2024-06-29 01:31:22.277630,West,Office Supplies,368.34,66.13
2024-08-28 01:31:22.277630,South,Furniture,205.81,-7.33
2024-10-23 01:31:22.277630,West,Furniture,67.19,-4.93
2024-10-22 01:31:22.277630,North,Office Supplies,441.03,96.6
2024-11-30 01:31:22.277630,East,Office Supplies,212.0,59.42
2025-01-03 01:31:22.277630,East,Furniture,460.12,4.92
2024-06-30 01:31:22.277630,West,Technology,469.73,-84.25
2025-02-16 01:31:22.277630,South,Technology,413.67,-45.68
2024-11-23 01:31:22.277630,North,Office Supplies,33.29,7.61
2024-06-06 01:31:22.277630,South,Office Supplies,483.69,-67.32
2025-02-27 01:31:22.277630,North,Office Supplies,79.6,14.45
2024-12-27 01:31:22.277630,North,Technology,467.03,51.43
2025-05-14 01:31:22.277630,North,Furniture,311.14,50.83
2025-05-20 01:31:22.277630,West,Technology,201.18,-14.43
2025-03-06 01:31:22.277630,North,Office Supplies,366.23,-69.89
2025-02-21 01:31:22.277630,North,Technology,263.29,-47.42
2024-07-25 01:31:22.277630,North,Office Supplies,401.35,65.19
2024-08-16 01:31:22.277630,East,Furniture,266.61,28.45
2024-12-27 01:31:22.277630,East,Office Supplies,197.08,43.4
2025-05-01 01:31:22.277630,West,Furniture,193.2,-0.07
2024-11-27 01:31:22.277630,West,Furniture,189.97,14.78
2024-06-12 01:31:22.277630,East,Technology,246.99,47.36
2024-11-17 01:31:22.277630,East,Office Supplies,72.86,3.52
2024-09-01 01:31:22.277630,North,Technology,337.62,100.16
2025-01-12 01:31:22.277630,East,Office Supplies,183.86,31.52
2024-08-08 01:31:22.277630,West,Office Supplies,289.54,41.01
2025-02-13 01:31:22.277630,West,Office Supplies,272.73,54.75
2025-03-04 01:31:22.277630,North,Technology,431.42,81.36
2024-12-16 01:31:22.277630,South,Technology,433.61,-39.09
2025-01-02 01:31:22.277630,South,Office Supplies,494.81,-46.91
2024-07-15 01:31:22.277630,East,Technology,135.96,14.01
2025-04-28 01:31:22.277630,North,Office Supplies,36.54,0.66
2024-10-15 01:31:22.277630,East,Technology,223.95,52.8
2024-08-01 01:31:22.277630,North,Technology,450.39,-24.75
2024-08-31 01:31:22.277630,East,Furniture,308.12,-10.65
2024-06-18 01:31:22.277630,West,Technology,199.29,-23.29
2024-07-16 01:31:22.277630,West,Office Supplies,390.62,113.62
2024-10-22 01:31:22.277630,South,Technology,361.93,-51.39
2024-10-15 01:31:22.277630,South,Technology,362.51,105.65
2024-07-20 01:31:22.277630,East,Office Supplies,267.0,40.9
2024-07-02 01:31:22.277630,West,Technology,274.63,-42.68
2024-09-10 01:31:22.277630,East,Furniture,286.79,-35.56
2024-11-21 01:31:22.277630,West,Furniture,285.26,-10.42
2024-07-05 01:31:22.277630,North,Furniture,119.03,-8.31
2024-11-26 01:31:22.277630,West,Furniture,137.98,39.54
2025-01-02 01:31:22.277630,South,Office Supplies,199.53,21.28
2024-09-23 01:31:22.277630,West,Office Supplies,430.62,-70.11
2024-10-04 01:31:22.277630,East,Furniture,241.95,15.17
2024-11-03 01:31:22.277630,North,Office Supplies,464.63,115.49
2024-12-25 01:31:22.277630,South,Technology,400.82,3.24
2024-12-31 01:31:22.277630,North,Technology,433.52,57.69
2025-01-14 01:31:22.277630,South,Technology,84.39,15.75
2025-04-20 01:31:22.277630,South,Furniture,91.42,-9.83
2024-10-17 01:31:22.277630,North,Furniture,133.58,30.42
2025-01-18 01:31:22.277630,North,Office Supplies,338.06,8.25
2024-08-08 01:31:22.277630,West,Office Supplies,248.62,-42.68
2024-06-02 01:31:22.277630,West,Office Supplies,101.51,24.31
2024-08-06 01:31:22.277630,South,Furniture,377.98,31.06
2025-02-01 01:31:22.277630,West,Office Supplies,268.39,-27.06
2025-01-09 01:31:22.277630,West,Technology,370.88,-15.31
2024-05-31 01:31:22.277630,South,Technology,456.55,38.66
2024-11-14 01:31:22.277630,West,Technology,459.08,-5.93
2024-10-12 01:31:22.277630,North,Furniture,164.54,-13.71
2024-11-08 01:31:22.277630,East,Office Supplies,96.1,3.81
2024-11-10 01:31:22.277630,North,Office Supplies,228.24,-24.53
2025-03-03 01:31:22.277630,East,Furniture,60.26,-4.66
2024-09-23 01:31:22.277630,North,Furniture,41.11,8.77
2024-12-04 01:31:22.277630,East,Technology,489.5,-41.96
2024-05-29 01:31:22.277630,East,Furniture,486.48,71.85
2024-06-22 01:31:22.277630,West,Technology,188.85,-14.12
2024-11-05 01:31:22.277630,South,Technology,413.85,-38.82
2025-04-28 01:31:22.277630,North,Office Supplies,127.24,-9.47
2024-10-07 01:31:22.277630,West,Technology,220.3,7.52
2025-05-24 01:31:22.277630,North,Office Supplies,368.7,-46.77
2025-04-10 01:31:22.277630,North,Technology,284.26,-41.7
2025-05-01 01:31:22.277630,East,Office Supplies,414.14,73.87
2024-10-16 01:31:22.277630,East,Furniture,490.42,-92.37
2025-04-16 01:31:22.277630,South,Office Supplies,24.33,-0.18
2024-12-27 01:31:22.277630,East,Furniture,463.77,-0.92
2025-03-21 01:31:22.277630,North,Office Supplies,218.45,53.85
2024-10-03 01:31:22.277630,East,Furniture,215.82,40.41
2025-03-12 01:31:22.277630,West,Furniture,20.32,1.12
2024-08-02 01:31:22.277630,West,Furniture,420.49,16.78
2025-01-31 01:31:22.277630,East,Technology,384.31,31.82
2025-02-23 01:31:22.277630,South,Furniture,449.12,-9.47
2025-05-23 01:31:22.277630,East,Office Supplies,100.33,15.09
2024-11-22 01:31:22.277630,West,Furniture,123.25,17.63
2024-11-07 01:31:22.277630,North,Furniture,165.69,14.47
2024-08-23 01:31:22.277630,North,Office Supplies,274.5,-46.98
2024-12-12 01:31:22.277630,North,Furniture,185.66,-25.36
2025-05-05 01:31:22.277630,West,Office Supplies,163.87,-29.56
2024-06-12 01:31:22.277630,West,Furniture,107.69,17.15
2024-07-02 01:31:22.277630,North,Office Supplies,96.42,3.74
2024-09-27 01:31:22.277630,South,Office Supplies,247.01,68.54
2024-11-13 01:31:22.277630,South,Furniture,234.03,64.63
2024-10-12 01:31:22.277630,North,Furniture,396.86,79.01
2025-01-21 01:31:22.277630,North,Furniture,415.44,8.94
2024-12-30 01:31:22.277630,West,Furniture,356.29,-14.9
2024-09-27 01:31:22.277630,East,Furniture,418.98,-41.69
2024-07-21 01:31:22.277630,West,Furniture,72.25,-6.05
2024-10-19 01:31:22.277630,East,Technology,239.72,70.76
2025-04-06 01:31:22.277630,East,Furniture,157.5,10.26
2025-05-20 01:31:22.277630,East,Technology,140.86,-27.31
2024-05-25 01:31:22.277630,East,Technology,362.09,-64.4
2025-05-07 01:31:22.277630,North,Technology,418.99,12.31
2024-11-30 01:31:22.277630,East,Furniture,75.07,1.63
2024-12-01 01:31:22.277630,East,Office Supplies,79.57,0.22
2025-04-01 01:31:22.277630,East,Office Supplies,326.91,69.24
2024-09-18 01:31:22.277630,West,Office Supplies,89.26,13.53
2024-10-05 01:31:22.277630,West,Furniture,388.82,-56.88
2024-07-21 01:31:22.277630,West,Office Supplies,417.77,-7.8
2024-07-07 01:31:22.277630,South,Office Supplies,270.97,26.65
2024-11-13 01:31:22.277630,West,Furniture,456.03,-3.99
2024-10-31 01:31:22.277630,South,Furniture,29.77,-2.85
2024-11-13 01:31:22.277630,West,Technology,128.68,14.67
2025-04-06 01:31:22.277630,South,Furniture,391.01,39.54
2025-03-23 01:31:22.277630,West,Office Supplies,479.5,137.76
2024-10-20 01:31:22.277630,North,Furniture,481.08,38.74
2024-08-12 01:31:22.277630,West,Furniture,20.19,4.79
2024-12-23 01:31:22.277630,South,Office Supplies,323.29,88.77
2024-12-13 01:31:22.277630,East,Office Supplies,33.12,0.58
2025-01-31 01:31:22.277630,West,Furniture,356.16,-61.81
2025-01-08 01:31:22.277630,East,Furniture,388.66,-49.85
2024-11-04 01:31:22.277630,East,Furniture,431.68,22.44
2025-01-06 01:31:22.277630,West,Office Supplies,274.13,67.57
2024-10-18 01:31:22.277630,West,Technology,428.05,54.39
2024-06-13 01:31:22.277630,North,Furniture,463.44,-46.0
2024-07-10 01:31:22.277630,South,Furniture,275.95,41.54
2025-01-12 01:31:22.277630,West,Furniture,271.58,67.11
2025-03-25 01:31:22.277630,South,Technology,262.81,-48.59
2024-06-07 01:31:22.277630,West,Furniture,262.23,-20.61
2024-10-14 01:31:22.277630,East,Technology,391.78,-48.35
2024-05-25 01:31:22.277630,East,Furniture,52.32,10.05
2024-07-17 01:31:22.277630,West,Office Supplies,237.2,58.29
2025-02-07 01:31:22.277630,South,Technology,271.51,20.98
2024-10-15 01:31:22.277630,South,Office Supplies,122.94,27.55
2024-06-05 01:31:22.277630,East,Furniture,279.81,35.95
2025-04-19 01:31:22.277630,South,Office Supplies,238.72,30.64
2025-01-03 01:31:22.277630,South,Technology,374.04,33.61
2025-02-20 01:31:22.277630,North,Furniture,189.58,-33.17
2025-05-17 01:31:22.277630,East,Office Supplies,475.89,127.77
2024-10-27 01:31:22.277630,South,Technology,218.59,-4.83
2024-06-01 01:31:22.277630,North,Technology,322.83,64.98
2024-09-23 01:31:22.277630,West,Technology,126.41,25.91
2025-05-07 01:31:22.277630,North,Office Supplies,350.56,99.17
2024-11-04 01:31:22.277630,North,Technology,266.65,-9.77
2024-08-22 01:31:22.277630,North,Furniture,184.27,55.04
2024-10-07 01:31:22.277630,North,Furniture,187.0,-9.3
2024-11-26 01:31:22.277630,North,Technology,200.22,5.14
2025-04-05 01:31:22.277630,North,Technology,229.98,35.22
2024-11-18 01:31:22.277630,West,Furniture,138.87,-17.01
2024-06-21 01:31:22.277630,West,Furniture,153.15,-10.23
2024-12-30 01:31:22.277630,East,Technology,480.01,78.75
2025-05-16 01:31:22.277630,East,Furniture,164.61,47.27
2024-07-04 01:31:22.277630,West,Technology,320.92,53.4
2025-01-07 01:31:22.277630,West,Office Supplies,185.76,42.94
2024-12-02 01:31:22.277630,East,Technology,409.2,-74.17
2024-10-16 01:31:22.277630,North,Technology,354.05,31.34
2024-12-11 01:31:22.277630,South,Office Supplies,177.55,45.64
2024-12-22 01:31:22.277630,North,Technology,363.98,51.39
2024-12-30 01:31:22.277630,West,Technology,383.24,52.98
2025-01-19 01:31:22.277630,East,Office Supplies,86.38,-8.51
2024-07-09 01:31:22.277630,East,Furniture,297.51,68.6
2024-06-28 01:31:22.277630,North,Furniture,407.72,94.8
2025-02-01 01:31:22.277630,East,Furniture,44.17,4.73
2024-08-14 01:31:22.277630,West,Furniture,263.78,3.51
2025-02-04 01:31:22.277630,West,Furniture,423.12,89.76
2024-12-07 01:31:22.277630,South,Office Supplies,477.33,15.51
2025-03-23 01:31:22.277630,West,Office Supplies,334.87,70.76
2024-06-03 01:31:22.277630,South,Technology,177.35,7.53
2025-04-01 01:31:22.277630,South,Furniture,310.33,27.9
2025-03-06 01:31:22.277630,North,Office Supplies,33.13,5.76
2025-01-21 01:31:22.277630,East,Office Supplies,238.81,-16.12
2025-01-30 01:31:22.277630,West,Furniture,369.12,-28.27
2025-05-24 01:31:22.277630,East,Office Supplies,37.38,5.01
2024-05-29 01:31:22.277630,South,Technology,309.55,85.73
2024-09-20 01:31:22.277630,West,Technology,302.39,6.96
2025-03-09 01:31:22.277630,East,Furniture,111.04,27.66
2024-07-28 01:31:22.277630,West,Furniture,293.23,17.33
2024-10-17 01:31:22.277630,North,Furniture,216.54,62.14
2025-01-03 01:31:22.277630,West,Technology,249.84,48.97
2025-01-18 01:31:22.277630,South,Office Supplies,176.2,40.49
2024-11-17 01:31:22.277630,West,Technology,408.97,57.17
2025-02-15 01:31:22.277630,North,Furniture,195.51,45.8
2025-04-30 01:31:22.277630,North,Office Supplies,399.59,38.52
2025-03-02 01:31:22.277630,East,Technology,56.76,4.75
2024-07-26 01:31:22.277630,North,Furniture,153.72,36.41
2024-12-27 01:31:22.277630,South,Furniture,213.28,-41.05
2025-05-01 01:31:22.277630,North,Office Supplies,214.2,8.44
2025-04-04 01:31:22.277630,East,Technology,231.82,54.49
2025-03-03 01:31:22.277630,North,Office Supplies,333.15,-33.96
2024-11-17 01:31:22.277630,North,Office Supplies,295.55,82.46
2024-08-30 01:31:22.277630,West,Technology,270.1,46.0
2024-09-06 01:31:22.277630,East,Technology,422.08,76.49
2024-08-31 01:31:22.277630,West,Technology,114.16,15.15
2025-03-31 01:31:22.277630,East,Office Supplies,432.91,10.28
2024-05-30 01:31:22.277630,East,Office Supplies,409.49,12.48
2024-12-07 01:31:22.277630,East,Technology,113.93,25.01
2025-05-10 01:31:22.277630,East,Technology,319.55,-41.68
2024-10-04 01:31:22.277630,East,Office Supplies,127.17,7.76
2025-05-17 01:31:22.277630,East,Technology,472.55,-21.28
2025-02-07 01:31:22.277630,North,Furniture,256.62,74.97
2024-06-16 01:31:22.277630,North,Technology,117.79,-23.34
2024-07-16 01:31:22.277630,North,Furniture,325.33,-54.71
2024-11-05 01:31:22.277630,South,Furniture,359.46,101.98
2024-12-12 01:31:22.277630,East,Office Supplies,310.39,22.32
2024-08-15 01:31:22.277630,North,Office Supplies,136.01,-17.78
2024-10-16 01:31:22.277630,East,Office Supplies,372.9,9.07
2024-08-17 01:31:22.277630,West,Technology,466.19,-18.03
2024-08-10 01:31:22.277630,South,Office Supplies,477.02,121.93
2024-05-25 01:31:22.277630,East,Technology,346.15,49.77
2024-07-14 01:31:22.277630,North,Office Supplies,423.32,-57.04
2024-11-13 01:31:22.277630,South,Furniture,489.74,33.41
2024-12-15 01:31:22.277630,West,Office Supplies,40.82,-5.42
2025-02-08 01:31:22.277630,East,Furniture,248.96,33.02
2025-03-08 01:31:22.277630,South,Technology,159.88,26.16
2024-06-27 01:31:22.277630,East,Office Supplies,247.9,20.1
2025-05-07 01:31:22.277630,South,Office Supplies,460.12,130.2
2024-08-27 01:31:22.277630,North,Furniture,492.03,133.91
2024-08-04 01:31:22.277630,East,Office Supplies,454.36,-44.09
2024-07-02 01:31:22.277630,East,Technology,114.62,-22.91
2024-10-25 01:31:22.277630,East,Furniture,405.37,53.26
2025-01-29 01:31:22.277630,North,Technology,412.48,15.6
2024-11-02 01:31:22.277630,South,Technology,298.1,-9.74
2024-09-19 01:31:22.277630,North,Furniture,363.15,93.85
2025-02-07 01:31:22.277630,West,Technology,454.57,131.49
2025-03-26 01:31:22.277630,West,Office Supplies,497.2,131.9
2025-02-16 01:31:22.277630,West,Technology,39.23,1.97
2024-07-17 01:31:22.277630,South,Office Supplies,143.44,21.76
2025-01-15 01:31:22.277630,East,Furniture,468.6,-53.52
2025-01-01 01:31:22.277630,South,Office Supplies,177.99,49.02
2025-01-30 01:31:22.277630,West,Technology,71.11,-4.14
2025-04-02 01:31:22.277630,South,Office Supplies,170.37,-17.66
2024-09-13 01:31:22.277630,East,Technology,268.88,-45.69
2025-02-03 01:31:22.277630,East,Office Supplies,205.32,15.44
